article_id,entity,sentence,label,confidence
32,Gaza,"“In Gaza and throughout the occupied territories, we are witnessing an unprecedented humanitarian crisis threatening to overwhelm an already suffering people.”",Humanitarian,0.8656800389289856
32,Qatar,"Wednesday saw Qatar's representative, senior diplomat Mutlaq Al-Qahtani, lash out at Israel as he accused it of waging a “genocidal war” on Palestinians and weaponizing aid.",Political,0.7229166030883789
32,Mutlaq Al-Qahtani,"Wednesday saw Qatar's representative, senior diplomat Mutlaq Al-Qahtani, lash out at Israel as he accused it of waging a “genocidal war” on Palestinians and weaponizing aid.",Political,0.7229166030883789
32,Israel,"Wednesday saw Qatar's representative, senior diplomat Mutlaq Al-Qahtani, lash out at Israel as he accused it of waging a “genocidal war” on Palestinians and weaponizing aid.",Political,0.7229166030883789
32,Israel,"For the past two months, Israel has imposed a blockade of humanitarian aid on the Gaza Strip, declaring it must do so to prevent the Palestinian militant group Hamas from stealing the aid.",Political,0.8500354290008545
32,the Gaza Strip,"For the past two months, Israel has imposed a blockade of humanitarian aid on the Gaza Strip, declaring it must do so to prevent the Palestinian militant group Hamas from stealing the aid.",Humanitarian,0.904496729373932
32,the Gaza Strip,"For the past two months, Israel has imposed a blockade of humanitarian aid on the Gaza Strip, declaring it must do so to prevent the Palestinian militant group Hamas from stealing the aid.",Political,0.8500354290008545
32,the International Committee of the Red Cross,"On Friday, the International Committee of the Red Cross warned that the ability of aid workers to help Gazans was “on the verge of total collapse.”",Humanitarian,0.8470703363418579
32,Israel,The group blamed Israel.,Political,0.8863485455513
32,Greta Thunberg,The vessel was preparing to pick up Swedish climate and pro-Palestinian activist Greta Thunberg and others in Malta before leaving for Gaza.,Political,0.8333316445350647
32,Gaza Freedom Flotilla,"In 2010, Israeli commandos attacked six humanitarian vessels, dubbed the “Gaza Freedom Flotilla,” as they approached Gaza with the aim of breaking a naval blockade imposed by Israel.",Humanitarian,0.8137613534927368
32,Gaza,"In 2010, Israeli commandos attacked six humanitarian vessels, dubbed the “Gaza Freedom Flotilla,” as they approached Gaza with the aim of breaking a naval blockade imposed by Israel.",Humanitarian,0.8137613534927368
32,Israel,Israel refused to take part in the proceedings and condemned the case as “part of the systematic persecution and delegitimization” of the country.,Political,0.8205036520957947
32,Israel,American officials have supported Israel's decision to ban UNRWA.,Political,0.7300652861595154
32,Gideon Saar,"As the hearings opened Monday, Israeli Foreign Minister Gideon Saar blasted the court as illegitimate.",Political,0.8346200585365295
32,U.N.,"The U.N. estimates 500,000 Palestinians have been displaced since a two-month ceasefire ended in mid-March and Israel began blocking aid into Gaza, home to more than 2 million Palestinians.",Humanitarian,0.7142797708511353
33,Melissa Garriga,"Melissa Garriga | melissa@codepink.org 
CODEPINK condemns in the strongest possible terms the attack on the Gaza Freedom Flotilla late last night.",Political,0.8776487112045288
33,CODEPINK,"Melissa Garriga | melissa@codepink.org 
CODEPINK condemns in the strongest possible terms the attack on the Gaza Freedom Flotilla late last night.",Political,0.8776487112045288
33,Israel,This act by Israel sends a message to the world: anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Political,0.8027463555335999
33,Israel,This act by Israel sends a message to the world: anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such.,Military,0.7282140254974365
33,Israel,"“Fifteen years ago this month, Israel launched a raid on the Gaza Freedom Flotilla – killing ten people on board, including an American.",Military,0.7189875841140747
33,Danaka Katovich,"Danaka Katovich, National Co-Director of CODEPINK, continued, “Israel is sending a message to the world that if you try to interfere with their genocidal plan to starve the entire population in Gaza – you will be attacked.”",Political,0.960429072380066
33,National Co-Director,"Danaka Katovich, National Co-Director of CODEPINK, continued, “Israel is sending a message to the world that if you try to interfere with their genocidal plan to starve the entire population in Gaza – you will be attacked.”",Political,0.960429072380066
33,CODEPINK,"Danaka Katovich, National Co-Director of CODEPINK, continued, “Israel is sending a message to the world that if you try to interfere with their genocidal plan to starve the entire population in Gaza – you will be attacked.”",Political,0.960429072380066
33,Gaza,"Danaka Katovich, National Co-Director of CODEPINK, continued, “Israel is sending a message to the world that if you try to interfere with their genocidal plan to starve the entire population in Gaza – you will be attacked.”",Political,0.960429072380066
34,Gaza,An international NGO that intends to deliver humanitarian aid to Gaza by sea has said it was in talks with Malta’s government about allowing a vessel to enter Maltese waters to repair damage caused by a drone attack.,Humanitarian,0.9798700213432312
34,Malta,A Malta government spokesman said its offer was to assist in repairs out at sea once the boat’s cargo was verified to be aid.,Humanitarian,0.8598757982254028
34,Hamas,"Hamas issued a statement about the incident off Malta, accusing Israel of “piracy” and “state terrorism”.",Political,0.8972193002700806
35,the Gaza Strip,A ship carrying humanitarian aid for the Gaza Strip sent out a distress signal overnight after it was bombed by drones in international waters near Malta.,Humanitarian,0.9915115833282472
35,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, the organizer of the voyage, is blaming Israel for the attack, which set the ship on fire, punched a substantial breach in its hull and cut off communication with those aboard.",Political,0.9365154504776
35,Israel,"The Freedom Flotilla Coalition, the organizer of the voyage, is blaming Israel for the attack, which set the ship on fire, punched a substantial breach in its hull and cut off communication with those aboard.",Political,0.9365154504776
35,Greta Thunberg,The climate activist Greta Thunberg was also set to join the flotilla and said in an online video that activists would “continue to do everything in our power to do our part to demand a free Palestine and demand the opening of a humanitarian corridor.”,Political,0.7624123096466064
35,Palestine,The climate activist Greta Thunberg was also set to join the flotilla and said in an online video that activists would “continue to do everything in our power to do our part to demand a free Palestine and demand the opening of a humanitarian corridor.”,Political,0.7624123096466064
35,Ann Wright,Ann Wright added: “We’ve been sending ships to challenge the Israeli illegal naval blockade of Gaza since 2008.,Political,0.7958769202232361
35,Gaza,Ann Wright added: “We’ve been sending ships to challenge the Israeli illegal naval blockade of Gaza since 2008.,Political,0.7958769202232361
36,Freedom Flotilla,"Conscience, a Freedom Flotilla aid ship aiming to break Israel’s two-month siege on Gaza, was struck by drones off the coast of Malta in the early hours of Friday.",Humanitarian,0.9136179685592652
36,Conscience,"Between coughs and emergency alarms, humanitarians aboard the Conscience ship show the fire and gaping hole left in the ship's hull by drones.",Humanitarian,0.9875206351280212
36,Malta,"“Right here, we are in Malta dealing with a brutal attack on an innocent ship, a ship that was anchored or outside of territorial waters, waiting for us, the activists to come on board so that we could then head toward Gaza to say to the world, ‘Here are some citizens who are willing to take action where our government has failed to act.’",Political,0.8104729652404785
